session_id,user_id,has_buy,has_cart,has_fav,raw_sequence,compressed_sequence,raw_length,compressed_length
1004087_008,1004087,False,False,False,pv→pv,pv,2,1
1004087_009,1004087,False,False,False,pv→pv,pv,2,1
1004087_010,1004087,False,True,False,pv→pv→pv→pv→cart→cart,pv→cart,6,2
1004087_011,1004087,False,False,False,pv,pv,1,1
1004087_012,1004087,False,False,False,pv,pv,1,1
1004087_013,1004087,False,True,False,cart,cart,1,1
1004087_014,1004087,False,True,False,cart→pv→cart→pv→cart,cart→pv→cart→pv→cart,5,5
1004087_015,1004087,False,False,False,pv→pv,pv,2,1
1004087_016,1004087,False,False,False,pv,pv,1,1
1004087_017,1004087,False,False,False,pv,pv,1,1
1004087_018,1004087,False,False,False,pv→pv→pv,pv,3,1
1004096_001,1004096,False,False,False,pv,pv,1,1
1004096_002,1004096,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,16,1
1004096_003,1004096,False,False,False,pv,pv,1,1
1004096_004,1004096,False,True,False,pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,16,3
1004096_005,1004096,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004096_006,1004096,True,False,False,buy,buy,1,1
1004096_007,1004096,False,False,False,pv,pv,1,1
1004096_008,1004096,True,False,False,pv→pv→pv→buy,pv→buy,4,2
1004096_009,1004096,False,True,False,cart→pv→pv→pv,cart→pv,4,2
1004096_010,1004096,False,False,False,pv,pv,1,1
1004096_011,1004096,False,True,False,pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,15,3
1004096_012,1004096,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004096_013,1004096,True,True,False,pv→pv→buy→pv→pv→cart→pv→pv→pv,pv→buy→pv→cart→pv,9,5
1004096_014,1004096,False,True,False,pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,20,3
1004096_015,1004096,False,True,False,pv→pv→cart→pv,pv→cart→pv,4,3
1004096_016,1004096,True,True,False,pv→pv→cart→buy,pv→cart→buy,4,3
1004096_017,1004096,False,False,False,pv,pv,1,1
1004096_018,1004096,True,True,False,pv→pv→pv→pv→pv→pv→buy→buy→buy→pv→cart→pv→pv→buy,pv→buy→pv→cart→pv→buy,14,6
1004096_019,1004096,False,True,False,cart,cart,1,1
1004096_020,1004096,False,False,False,pv,pv,1,1
1004096_021,1004096,True,False,False,buy→buy→pv→pv→pv→pv→pv→buy→pv→pv→pv→pv→pv,buy→pv→buy→pv,13,4
1004096_022,1004096,True,False,False,buy,buy,1,1
1004096_023,1004096,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
100409_001,100409,False,False,False,pv→pv→pv,pv,3,1
100409_002,100409,False,False,False,pv,pv,1,1
100409_003,100409,False,False,False,pv,pv,1,1
100409_004,100409,False,False,False,pv→pv,pv,2,1
100409_005,100409,False,False,False,pv→pv→pv,pv,3,1
100409_006,100409,False,False,False,pv→pv,pv,2,1
100409_007,100409,False,False,False,pv→pv,pv,2,1
100409_008,100409,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
100409_009,100409,False,False,False,pv,pv,1,1
100409_010,100409,False,False,False,pv,pv,1,1
100409_011,100409,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
100409_012,100409,False,False,False,pv→pv,pv,2,1
100409_013,100409,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
100409_014,100409,False,False,False,pv→pv→pv→pv→pv,pv,5,1
100409_015,100409,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,12,1
100409_016,100409,False,False,False,pv→pv→pv→pv,pv,4,1
1004106_001,1004106,False,False,True,pv→fav→pv→pv→pv→fav→pv→pv,pv→fav→pv→fav→pv,8,5
1004106_002,1004106,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004106_003,1004106,False,False,False,pv→pv→pv,pv,3,1
1004106_004,1004106,False,False,False,pv→pv→pv→pv,pv,4,1
1004106_005,1004106,True,False,False,pv→pv→pv→buy→pv,pv→buy→pv,5,3
1004106_006,1004106,False,False,False,pv,pv,1,1
1004106_007,1004106,False,False,False,pv→pv→pv,pv,3,1
1004106_008,1004106,False,False,True,pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv,pv→fav→pv,15,3
1004106_009,1004106,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004106_010,1004106,False,False,True,pv→pv→pv→pv→fav→fav→pv→pv→pv→pv,pv→fav→pv,10,3
1004106_011,1004106,False,False,True,pv→fav→pv→pv→pv→pv,pv→fav→pv,6,3
1004106_012,1004106,False,False,False,pv,pv,1,1
1004106_013,1004106,True,False,True,pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→buy,pv→fav→pv→fav→pv→buy,20,6
1004106_014,1004106,False,False,False,pv→pv,pv,2,1
1004106_015,1004106,True,False,False,pv→pv→pv→buy,pv→buy,4,2
1004106_016,1004106,False,True,True,cart→pv→pv→pv→fav→pv→pv→pv→fav→pv→pv→pv→pv→pv→fav→fav→pv,cart→pv→fav→pv→fav→pv→fav→pv,17,8
1004106_017,1004106,False,False,True,fav,fav,1,1
1004106_018,1004106,False,False,True,pv→pv→fav→pv→pv→fav→pv→pv→pv→pv,pv→fav→pv→fav→pv,10,5
1004106_019,1004106,False,False,False,pv→pv→pv→pv,pv,4,1
1004106_020,1004106,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,14,1
1004106_021,1004106,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004106_022,1004106,False,False,True,fav,fav,1,1
1004115_001,1004115,True,False,False,buy→pv→pv,buy→pv,3,2
1004115_002,1004115,False,False,False,pv→pv,pv,2,1
1004115_003,1004115,False,False,False,pv→pv→pv,pv,3,1
1004115_004,1004115,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,11,1
1004115_005,1004115,False,False,False,pv→pv,pv,2,1
1004115_006,1004115,False,True,False,pv→pv→cart→pv,pv→cart→pv,4,3
1004115_007,1004115,False,False,False,pv→pv,pv,2,1
1004116_001,1004116,False,False,False,pv→pv,pv,2,1
1004116_002,1004116,False,False,True,pv→pv→fav→pv→pv→pv,pv→fav→pv,6,3
1004116_003,1004116,False,False,False,pv,pv,1,1
1004116_004,1004116,False,False,False,pv,pv,1,1
1004116_005,1004116,False,False,False,pv,pv,1,1
1004116_006,1004116,False,False,False,pv,pv,1,1
1004116_007,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_008,1004116,False,False,False,pv→pv,pv,2,1
1004116_009,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_010,1004116,False,False,False,pv,pv,1,1
1004116_011,1004116,False,False,False,pv,pv,1,1
1004116_012,1004116,False,False,False,pv→pv,pv,2,1
1004116_013,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_014,1004116,False,False,False,pv,pv,1,1
1004116_015,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_016,1004116,False,False,False,pv,pv,1,1
1004116_017,1004116,False,False,False,pv→pv→pv→pv,pv,4,1
1004116_018,1004116,False,False,False,pv→pv,pv,2,1
1004116_019,1004116,False,False,False,pv,pv,1,1
1004116_020,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_021,1004116,False,False,True,pv→pv→fav→pv→pv→pv→pv,pv→fav→pv,7,3
1004116_022,1004116,False,False,False,pv→pv,pv,2,1
1004116_023,1004116,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
1004116_024,1004116,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,10,1
1004116_025,1004116,False,False,False,pv→pv,pv,2,1
1004116_026,1004116,False,False,False,pv→pv,pv,2,1
1004116_027,1004116,False,False,False,pv,pv,1,1
1004116_028,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_029,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_030,1004116,False,False,False,pv→pv→pv→pv,pv,4,1
1004116_031,1004116,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004116_032,1004116,False,False,False,pv→pv→pv,pv,3,1
1004116_033,1004116,False,False,False,pv→pv,pv,2,1
1004116_034,1004116,False,False,False,pv→pv→pv→pv,pv,4,1
1004116_035,1004116,False,False,False,pv,pv,1,1
1004116_036,1004116,False,False,False,pv→pv→pv→pv,pv,4,1
1004118_001,1004118,False,False,False,pv,pv,1,1
1004118_002,1004118,False,True,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→fav→pv→pv→pv→pv→fav→pv→pv→pv→fav→fav→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→fav→fav→pv→pv→fav→pv→pv→fav,pv→cart→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav,55,16
1004118_003,1004118,False,False,True,fav→pv→fav→pv→pv→pv→fav→pv→pv→fav→pv→fav→pv→fav→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv,28,14
1004118_004,1004118,False,False,False,pv,pv,1,1
1004118_005,1004118,False,True,True,fav→fav→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,fav→pv→fav→pv→fav→pv→fav→pv→cart→pv,45,10
1004118_006,1004118,False,False,True,pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→fav→pv→fav→pv→pv→pv,pv→fav→pv→fav→pv→fav→pv,17,7
1004118_007,1004118,False,False,True,pv→pv→fav→pv→fav→pv→fav→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→fav→fav→fav→pv→pv→pv→pv,pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv,26,11
1004118_008,1004118,True,True,True,pv→pv→pv→cart→pv→pv→pv→pv→cart→fav→pv→pv→pv→cart→cart→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy,pv→cart→pv→cart→fav→pv→cart→pv→buy,27,9
1004118_009,1004118,False,False,True,pv→pv→pv→pv→pv→pv→pv→fav→fav→fav→fav→pv→pv→fav,pv→fav→pv→fav,14,4
1004118_010,1004118,False,False,False,pv→pv,pv,2,1
1004118_011,1004118,False,False,True,fav→pv→fav→pv→pv→pv→fav→pv,fav→pv→fav→pv→fav→pv,8,6
1004118_012,1004118,False,False,True,fav→pv→pv→fav→fav→fav→pv→pv→pv→fav→pv→fav→pv→fav→fav→pv,fav→pv→fav→pv→fav→pv→fav→pv→fav→pv,16,10
1004120_001,1004120,False,False,False,pv→pv→pv→pv,pv,4,1
1004120_002,1004120,False,False,False,pv,pv,1,1
1004120_003,1004120,False,True,False,cart,cart,1,1
1004120_004,1004120,False,False,False,pv,pv,1,1
1004120_005,1004120,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004120_006,1004120,False,False,False,pv,pv,1,1
1004120_007,1004120,False,False,False,pv,pv,1,1
1004122_001,1004122,False,False,False,pv,pv,1,1
1004122_002,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004122_003,1004122,False,False,False,pv,pv,1,1
1004122_004,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1004122_005,1004122,True,False,False,pv→pv→buy→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→buy→pv,18,3
1004122_006,1004122,False,False,False,pv,pv,1,1
1004122_007,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,12,1
1004122_008,1004122,False,False,False,pv,pv,1,1
1004122_009,1004122,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv,pv→cart→pv→cart→pv,22,5
1004122_010,1004122,False,False,False,pv,pv,1,1
1004122_011,1004122,False,False,False,pv,pv,1,1
1004122_012,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,22,1
1004122_013,1004122,False,True,False,pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,15,3
1004122_014,1004122,True,False,False,buy→buy,buy,2,1
1004122_015,1004122,False,False,False,pv,pv,1,1
1004122_016,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1004122_017,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1004122_018,1004122,False,False,False,pv,pv,1,1
1004122_019,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv,pv,8,1
1004122_020,1004122,False,False,False,pv,pv,1,1
1004122_021,1004122,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004122_022,1004122,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004122_023,1004122,False,False,False,pv,pv,1,1
1004122_024,1004122,False,True,False,pv→pv→cart→pv→pv→pv→pv,pv→cart→pv,7,3
1004122_025,1004122,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004122_026,1004122,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→cart→pv,23,3
1004122_027,1004122,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004122_028,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,12,1
1004122_029,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004122_030,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,15,1
1004122_031,1004122,False,False,False,pv→pv→pv→pv,pv,4,1
1004122_032,1004122,False,True,False,cart→pv→cart→pv,cart→pv→cart→pv,4,4
1004122_033,1004122,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004122_034,1004122,False,False,False,pv→pv,pv,2,1
1004122_035,1004122,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004122_036,1004122,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004122_037,1004122,False,False,False,pv,pv,1,1
1004132_001,1004132,False,True,True,pv→cart→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→cart→cart→pv,pv→cart→pv→cart→pv→fav→pv→cart→pv,21,9
1004132_002,1004132,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004132_003,1004132,False,False,True,fav,fav,1,1
1004132_004,1004132,False,False,False,pv→pv,pv,2,1
1004132_005,1004132,False,False,False,pv→pv,pv,2,1
1004132_006,1004132,False,False,False,pv,pv,1,1
1004132_007,1004132,False,False,False,pv,pv,1,1
1004132_008,1004132,False,False,False,pv,pv,1,1
1004132_009,1004132,False,False,False,pv,pv,1,1
1004132_010,1004132,False,False,False,pv→pv→pv→pv,pv,4,1
1004132_011,1004132,False,False,False,pv,pv,1,1
1004132_012,1004132,False,True,True,fav→cart→pv→pv→pv→fav→pv→fav→pv→pv→pv→fav→pv→fav→fav→fav→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→fav,fav→cart→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav→pv→fav,31,16
1004132_013,1004132,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004132_014,1004132,False,False,False,pv→pv,pv,2,1
1004132_015,1004132,False,True,True,pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv→cart→pv→fav→pv→fav→pv,49,9
1004132_016,1004132,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv→pv,pv→cart→pv,21,3
1004132_017,1004132,False,False,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv,25,3
1004132_018,1004132,False,False,False,pv→pv,pv,2,1
1004134_001,1004134,False,False,False,pv→pv,pv,2,1
1004134_002,1004134,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004134_003,1004134,False,False,False,pv→pv→pv→pv,pv,4,1
1004134_004,1004134,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004134_005,1004134,False,False,False,pv,pv,1,1
1004134_006,1004134,False,True,False,pv→pv→cart,pv→cart,3,2
1004134_007,1004134,False,False,False,pv,pv,1,1
1004134_008,1004134,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004134_009,1004134,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004134_010,1004134,False,False,False,pv,pv,1,1
1004134_011,1004134,False,False,False,pv,pv,1,1
1004134_012,1004134,False,False,False,pv→pv→pv,pv,3,1
1004134_013,1004134,False,False,False,pv→pv,pv,2,1
1004134_014,1004134,False,False,False,pv,pv,1,1
1004134_015,1004134,False,False,False,pv→pv,pv,2,1
1004134_016,1004134,False,False,False,pv→pv→pv,pv,3,1
1004134_017,1004134,False,False,False,pv,pv,1,1
1004138_001,1004138,False,False,False,pv→pv,pv,2,1
1004138_002,1004138,False,False,False,pv,pv,1,1
1004138_003,1004138,False,False,False,pv→pv,pv,2,1
1004138_004,1004138,False,False,False,pv,pv,1,1
1004138_005,1004138,False,False,False,pv→pv,pv,2,1
1004138_006,1004138,False,False,True,fav,fav,1,1
1004138_007,1004138,False,False,False,pv,pv,1,1
1004138_008,1004138,False,False,True,fav→fav,fav,2,1
1004138_009,1004138,False,False,True,fav→fav,fav,2,1
1004140_001,1004140,False,False,False,pv,pv,1,1
1004140_002,1004140,False,False,False,pv→pv→pv,pv,3,1
1004140_003,1004140,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→buy→pv→pv,pv→buy→pv,11,3
1004140_004,1004140,False,False,False,pv,pv,1,1
1004146_001,1004146,False,False,False,pv,pv,1,1
1004146_002,1004146,False,False,False,pv,pv,1,1
1004146_003,1004146,False,False,False,pv,pv,1,1
1004146_004,1004146,False,False,False,pv→pv→pv→pv,pv,4,1
1004146_005,1004146,False,True,False,pv→cart→pv→pv→pv→pv→cart→cart,pv→cart→pv→cart,8,4
1004146_006,1004146,False,False,False,pv,pv,1,1
1004146_007,1004146,True,False,False,buy,buy,1,1
1004146_008,1004146,False,False,False,pv,pv,1,1
1004149_001,1004149,False,False,False,pv→pv,pv,2,1
1004149_002,1004149,False,False,False,pv,pv,1,1
1004149_003,1004149,False,False,False,pv→pv,pv,2,1
1004149_004,1004149,False,False,False,pv,pv,1,1
1004149_005,1004149,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004149_006,1004149,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,12,1
1004149_007,1004149,False,True,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart,pv→cart,32,2
1004149_008,1004149,False,True,False,pv→pv→pv→pv→pv→pv→pv→cart→cart→pv→pv→pv→cart→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→cart→pv→pv→pv,pv→cart→pv→cart→pv→cart→pv,40,7
1004149_009,1004149,False,False,False,pv→pv→pv,pv,3,1
1004149_010,1004149,False,False,False,pv,pv,1,1
1004149_011,1004149,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,11,1
1004149_012,1004149,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004149_013,1004149,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,10,1
1004149_014,1004149,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,16,1
1004149_015,1004149,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004149_016,1004149,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,18,1
1004149_017,1004149,False,False,False,pv→pv→pv→pv→pv→pv,pv,6,1
1004161_001,1004161,False,False,False,pv,pv,1,1
1004161_002,1004161,False,False,False,pv,pv,1,1
1004161_003,1004161,False,True,True,fav→cart→pv→pv→pv→fav→fav→pv,fav→cart→pv→fav→pv,8,5
1004161_004,1004161,False,True,False,pv→pv→pv→cart→pv→pv→pv→pv,pv→cart→pv,8,3
1004161_005,1004161,False,False,False,pv→pv→pv,pv,3,1
1004161_006,1004161,False,False,True,pv→pv→pv→pv→fav,pv→fav,5,2
1004161_007,1004161,False,False,False,pv,pv,1,1
1004161_008,1004161,False,False,True,fav,fav,1,1
1004161_009,1004161,False,False,False,pv,pv,1,1
1004161_010,1004161,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy→pv→pv→pv,pv→buy→pv,14,3
1004161_011,1004161,False,False,False,pv→pv,pv,2,1
1004161_012,1004161,False,False,False,pv→pv,pv,2,1
1004161_013,1004161,False,True,False,pv→pv→cart→pv→pv,pv→cart→pv,5,3
1004161_014,1004161,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004161_015,1004161,False,False,False,pv→pv,pv,2,1
1004161_016,1004161,True,False,False,pv→buy→pv→pv,pv→buy→pv,4,3
1004161_017,1004161,False,False,False,pv→pv→pv→pv→pv→pv→pv,pv,7,1
1004161_018,1004161,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,9,1
1004165_001,1004165,False,False,False,pv,pv,1,1
1004165_002,1004165,False,True,False,pv→pv→pv→cart→pv→pv,pv→cart→pv,6,3
1004165_003,1004165,False,False,False,pv,pv,1,1
1004165_004,1004165,False,False,False,pv,pv,1,1
1004165_005,1004165,False,False,False,pv,pv,1,1
1004165_006,1004165,False,False,True,fav,fav,1,1
1004165_007,1004165,False,False,False,pv,pv,1,1
1004165_008,1004165,True,False,False,pv→pv→pv→pv→buy,pv→buy,5,2
1004165_009,1004165,False,False,False,pv,pv,1,1
1004165_010,1004165,True,False,False,pv→pv→pv→pv→pv→pv→pv→buy,pv→buy,8,2
1004165_011,1004165,False,False,False,pv→pv,pv,2,1
1004165_012,1004165,True,False,False,buy,buy,1,1
1004165_013,1004165,False,False,False,pv,pv,1,1
1004165_014,1004165,False,False,False,pv→pv,pv,2,1
1004165_015,1004165,False,False,False,pv→pv,pv,2,1
1004165_016,1004165,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,11,1
1004165_017,1004165,True,True,False,cart→pv→buy,cart→pv→buy,3,3
1004165_018,1004165,False,False,False,pv→pv,pv,2,1
1004165_019,1004165,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004165_020,1004165,False,False,False,pv,pv,1,1
1004165_021,1004165,False,False,False,pv→pv→pv→pv,pv,4,1
1004165_022,1004165,False,False,False,pv→pv,pv,2,1
1004165_023,1004165,False,False,False,pv,pv,1,1
1004172_001,1004172,False,False,False,pv,pv,1,1
1004172_002,1004172,False,False,False,pv→pv→pv→pv,pv,4,1
1004172_003,1004172,False,False,False,pv,pv,1,1
1004172_004,1004172,False,True,False,cart→pv→pv→pv,cart→pv,4,2
1004172_005,1004172,True,True,False,pv→pv→pv→pv→pv→cart→pv→pv→pv→pv→pv→buy,pv→cart→pv→buy,12,4
1004172_006,1004172,False,False,False,pv,pv,1,1
1004172_007,1004172,False,False,False,pv→pv,pv,2,1
1004172_008,1004172,False,False,False,pv,pv,1,1
1004172_009,1004172,False,False,False,pv,pv,1,1
1004172_010,1004172,False,True,False,pv→cart,pv→cart,2,2
1004172_011,1004172,True,False,False,pv→buy,pv→buy,2,2
1004172_012,1004172,True,True,False,pv→cart→buy→pv,pv→cart→buy→pv,4,4
1004172_013,1004172,False,False,False,pv→pv,pv,2,1
1004172_014,1004172,True,False,False,buy,buy,1,1
1004172_015,1004172,False,False,False,pv,pv,1,1
1004172_016,1004172,True,False,False,buy,buy,1,1
1004172_017,1004172,False,False,False,pv,pv,1,1
1004183_001,1004183,False,False,False,pv,pv,1,1
1004183_002,1004183,False,False,False,pv,pv,1,1
1004183_003,1004183,False,False,False,pv→pv→pv,pv,3,1
1004183_004,1004183,False,False,False,pv→pv→pv,pv,3,1
1004183_005,1004183,False,False,False,pv→pv,pv,2,1
1004183_006,1004183,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy,pv→buy,29,2
1004183_007,1004183,False,True,False,pv→pv→pv→pv→pv→pv→cart→cart→pv,pv→cart→pv,9,3
1004183_008,1004183,True,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy,pv→buy,13,2
1004188_001,1004188,False,False,False,pv,pv,1,1
1004188_002,1004188,False,False,False,pv,pv,1,1
1004188_003,1004188,False,False,False,pv→pv→pv→pv,pv,4,1
1004188_004,1004188,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,16,1
1004188_005,1004188,False,False,False,pv,pv,1,1
1004188_006,1004188,False,False,False,pv,pv,1,1
1004188_007,1004188,False,False,False,pv→pv→pv,pv,3,1
1004188_008,1004188,False,False,False,pv,pv,1,1
1004188_009,1004188,False,False,False,pv→pv→pv,pv,3,1
1004188_010,1004188,False,False,False,pv→pv→pv→pv→pv,pv,5,1
1004188_011,1004188,False,False,False,pv→pv→pv,pv,3,1
1004188_012,1004188,False,False,False,pv,pv,1,1
1004188_013,1004188,False,False,False,pv→pv,pv,2,1
1004192_001,1004192,False,False,False,pv→pv→pv,pv,3,1
1004192_002,1004192,False,False,False,pv,pv,1,1
1004192_003,1004192,False,False,False,pv,pv,1,1
1004192_004,1004192,False,False,True,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→fav→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→fav→pv,54,3
1004192_005,1004192,True,False,False,pv→buy→buy→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→buy→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv→buy→pv→buy→pv,36,5
1004192_006,1004192,False,False,False,pv,pv,1,1
1004192_007,1004192,False,False,False,pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv→pv,pv,12,1
1004192_008,1004192,False,False,False,pv,pv,1,1
1004192_009,1004192,False,False,False,pv→pv→pv→pv→pv,pv,5,1
